id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
913,0.004648808389902115,0.008487042039632797,0.005828201305121183,0.008218027651309967,0.020245084539055824,0.015622200444340706,0.007772458717226982,0.009503626264631748,0.006561675108969212,0.008777640759944916,0.013166673481464386,0.005425702314823866,0.008314551785588264,0.012976095080375671,0.011376120150089264,0.008647985756397247,0.00806199200451374,0.0084315100684762,0.0068452563136816025,0.006644622888416052,0.007316065952181816,0.007341298740357161,0.011378351598978043,0.00943658035248518,0.010743138380348682,0.01614193804562092,0.016720138490200043,0.007606516592204571,0.006270505487918854,0.007715566083788872,0.007576220668852329,0.005223099607974291,0.0075338780879974365,0.006050216034054756,0.07356705516576767,0.009384404867887497,0.017957383766770363,0.008105807937681675,0.0017182036535814404,0.00965447723865509,0.009000181220471859,0.02011840045452118,0.006626752205193043,0.012131573632359505,0.006135012488812208,0.009945637546479702,0.01591745764017105,0.007122316397726536,0.008866624906659126,0.00801051128655672,0.0069070663303136826,0.010860997252166271,0.007842632941901684,0.01061196718364954,0.011864704079926014,0.007944319397211075,0.006421647500246763,0.01154298335313797,0.009742937982082367,0.004789086990058422,0.007283256854861975,0.017315328121185303,0.00903988815844059,0.011981930583715439,0.008039961569011211,0.007074573542922735,0.014642400667071342,0.0072691719979047775,0.005013357847929001,0.008068719878792763,0.00739751011133194,0.014480728656053543,0.004890036303550005,0.008719616569578648,0.0094289630651474,0.012980043888092041,0.005882238503545523,0.004216717090457678,0.012231816537678242,0.006569252349436283,0.01126585341989994,0.004203712102025747,0.004509991500526667,0.009971137158572674,0.006735763978213072,0.009156484156847,0.006936640944331884,0.008190380409359932,0.006865429691970348,0.0037984817754477262,0.007656600326299667,0.030586136505007744,0.00767799885943532,0.012163437902927399,0.009638001210987568,0.008654830045998096,0.023558199405670166,0.015611511655151844,0.004895211663097143
128,0.006519349757581949,0.005696460139006376,0.009951291605830193,0.012846521101891994,0.004734770394861698,0.009937196969985962,0.01224807184189558,0.007560639176517725,0.014249775558710098,0.004970460198819637,0.010141129605472088,0.00602222653105855,0.010880707763135433,0.013945451937615871,0.055208720266819,0.0068930224515497684,0.009338040836155415,0.00452341279014945,0.00531622814014554,0.004811972379684448,0.005376711022108793,0.005854048300534487,0.005467808805406094,0.014265579171478748,0.011291300877928734,0.011877460405230522,0.010391788557171822,0.006456634029746056,0.009441744536161423,0.007278597913682461,0.010522095486521721,0.02536366507411003,0.014171279035508633,0.007736592087894678,0.0073613375425338745,0.007187658455222845,0.006895458325743675,0.006392183713614941,0.0069034164771437645,0.006550235208123922,0.010954946279525757,0.007486293558031321,0.009766419418156147,0.010463646613061428,0.012314364314079285,0.03148871287703514,0.006505381315946579,0.006749887019395828,0.011358282528817654,0.007578799035400152,0.022959914058446884,0.018687764182686806,0.01613733172416687,0.009917577728629112,0.0057413517497479916,0.0077140843495726585,0.013396977446973324,0.012085428461432457,0.008856087923049927,0.007824358530342579,0.010191471315920353,0.005918201990425587,0.006082836072891951,0.006461820565164089,0.009631691500544548,0.007149789482355118,0.006336807738989592,0.006675227545201778,0.005254663527011871,0.009846912696957588,0.00599594647064805,0.008284651674330235,0.009415986947715282,0.006863312795758247,0.015234521590173244,0.010152519680559635,0.012736774049699306,0.00593670504167676,0.009512826800346375,0.012184876017272472,0.008830935694277287,0.009163162671029568,0.01168428361415863,0.01080184057354927,0.0066895089112222195,0.02115493454039097,0.014452602714300156,0.009339271113276482,0.010211755521595478,0.00779831875115633,0.00792772602289915,0.008448970504105091,0.011928216554224491,0.008604747243225574,0.013377838768064976,0.006617115344852209,0.00892618391662836,0.0053678713738918304,0.008238689973950386
359,0.005475015379488468,0.009988972917199135,0.012333802878856659,0.008707265369594097,0.01741078868508339,0.006198992021381855,0.004698129836469889,0.005124097224324942,0.004266450181603432,0.00341293727979064,0.006965879816561937,0.009459385648369789,0.0015930233057588339,0.008921853266656399,0.0052028135396540165,0.010311395861208439,0.0204557403922081,0.010180733166635036,0.005941304843872786,0.007663292810320854,0.012269963510334492,0.00821445882320404,0.012961333617568016,0.014379464089870453,0.007431482896208763,0.011512668803334236,0.00973448809236288,0.006910234689712524,0.004788210149854422,0.023428654298186302,0.01703890971839428,0.008074363693594933,0.010647409595549107,0.005710167344659567,0.008402328006923199,0.010414618998765945,0.010115531273186207,0.016574345529079437,0.009692493826150894,0.00961427390575409,0.04155673831701279,0.011869935318827629,0.005805524066090584,0.012015203014016151,0.007564845960587263,0.005929852370172739,0.009963464923202991,0.0162852481007576,0.0136534059420228,0.010417459532618523,0.013083109632134438,0.012052874080836773,0.006261537782847881,0.020441630855202675,0.021400386467576027,0.008628559298813343,0.009069977328181267,0.007379519287496805,0.012951796874403954,0.00248726480640471,0.015224272385239601,0.00780988484621048,0.012674872763454914,0.007010832894593477,0.00681461114436388,0.017682738602161407,0.007019256241619587,0.003199412254616618,0.010732862167060375,0.008886347524821758,0.005709432531148195,0.0061960057355463505,0.006399339530616999,0.009801369160413742,0.009778662584722042,0.004753110930323601,0.006989321205765009,0.009463552385568619,0.0070236301980912685,0.005666597280651331,0.008579195477068424,0.015230333432555199,0.002993901027366519,0.009082494303584099,0.013206928968429565,0.008685884065926075,0.01269285287708044,0.00831595528870821,0.01460574846714735,0.007273517083376646,0.008189254440367222,0.005113935563713312,0.006208875682204962,0.007160591892898083,0.013755002059042454,0.025306962430477142,0.006614734884351492,0.02459472045302391,0.0025074912700802088
1233,0.004769628401845694,0.006336398422718048,0.005693497601896524,0.011393866501748562,0.01091697346419096,0.009707536548376083,0.00717164995148778,0.004490978550165892,0.010404772125184536,0.010679680854082108,0.005040726624429226,0.006476956885308027,0.01155280601233244,0.012204065918922424,0.007741259876638651,0.008863195776939392,0.006132510956376791,0.0062425266951322556,0.008915132842957973,0.013828204944729805,0.007245439104735851,0.0048355902545154095,0.006616449914872646,0.00492272712290287,0.015403348952531815,0.013351724483072758,0.0075853848829865456,0.00837057363241911,0.01680462434887886,0.010058929212391376,0.009070102125406265,0.008622320368885994,0.009999801404774189,0.007065209094434977,0.006887650117278099,0.004872672725468874,0.007415145635604858,0.00859184842556715,0.00591325294226408,0.00807060394436121,0.005558118689805269,0.0049802628345787525,0.006777176167815924,0.007225177250802517,0.007587191183120012,0.008473671972751617,0.007683568634092808,0.007186752278357744,0.011838982813060284,0.014250705018639565,0.009765944443643093,0.012375260703265667,0.013541686348617077,0.007919983938336372,0.011722086928784847,0.017315354198217392,0.04170762374997139,0.009208370931446552,0.011035305447876453,0.013713175430893898,0.007780954707413912,0.008849907666444778,0.011929496191442013,0.014729691669344902,0.00693635456264019,0.006664000451564789,0.007008570712059736,0.011350453831255436,0.019329676404595375,0.022594204172492027,0.010212551802396774,0.006236674264073372,0.013607828877866268,0.007052765227854252,0.011420303955674171,0.020908040925860405,0.007912866771221161,0.01453309878706932,0.00611891457810998,0.009004168212413788,0.006002269685268402,0.01157850120216608,0.02297760173678398,0.008734536357223988,0.007192888762801886,0.009050221182405949,0.014267646707594395,0.01619110070168972,0.01834965869784355,0.009846573695540428,0.01579328067600727,0.0073442910797894,0.014577391557395458,0.008526924066245556,0.008322900161147118,0.003315738867968321,0.006538669113069773,0.007719711400568485,0.009357614442706108
1058,0.009933608584105968,0.014552655629813671,0.02290705405175686,0.018870240077376366,0.004134412854909897,0.01040024682879448,0.020071499049663544,0.025873927399516106,0.010775664821267128,0.015334442257881165,0.00792273972183466,0.013687736354768276,0.008556046523153782,0.00928450096398592,0.012073323130607605,0.005546091590076685,0.011680018156766891,0.006910528056323528,0.014872726984322071,0.012181274592876434,0.006293565034866333,0.010608022101223469,0.0058798776008188725,0.007450363133102655,0.01070388499647379,0.019274381920695305,0.00934270303696394,0.006125183310359716,0.015566055662930012,0.005684463772922754,0.009878422133624554,0.007163839414715767,0.011977477930486202,0.006217270623892546,0.0078035141341388226,0.012542768381536007,0.006329189520329237,0.005000947508960962,0.020700732246041298,0.007732639089226723,0.011879785917699337,0.003752990160137415,0.014343292452394962,0.007207995280623436,0.01924547553062439,0.008935761637985706,0.01454810332506895,0.007414619904011488,0.011478420346975327,0.0065518943592906,0.01383205410093069,0.0077817183919250965,0.006716507952660322,0.008917385712265968,0.0037573256995528936,0.00559734832495451,0.007297532632946968,0.008159324526786804,0.006482327822595835,0.007644613739103079,0.010050719603896141,0.010946418158710003,0.0036715667229145765,0.009644434787333012,0.007271236274391413,0.009081185795366764,0.009923209436237812,0.007029981352388859,0.009701681323349476,0.006500552874058485,0.0038426474202424288,0.019589561969041824,0.007197303231805563,0.009670231491327286,0.009148111566901207,0.005463840439915657,0.013854718767106533,0.007235101889818907,0.012752615846693516,0.009182222187519073,0.010108319111168385,0.01021276693791151,0.013039502315223217,0.01572420261800289,0.007698494475334883,0.024366674944758415,0.012389534153044224,0.013522066175937653,0.006270998623222113,0.010911919176578522,0.007088866550475359,0.013972271233797073,0.0039691319689154625,0.005352900829166174,0.005017255898565054,0.004945382941514254,0.00768936425447464,0.007465331815183163,0.00910901464521885
691,0.006144094280898571,0.008409695699810982,0.032538026571273804,0.010281198658049107,0.009237337857484818,0.009036893025040627,0.029941758140921593,0.014851649291813374,0.007370091043412685,0.004958085250109434,0.006481357384473085,0.010644540190696716,0.006254055071622133,0.007513666991144419,0.017245974391698837,0.003828554879873991,0.00652303034439683,0.009275981225073338,0.010392853058874607,0.004817160312086344,0.005156596191227436,0.011776896193623543,0.003662075847387314,0.0050714462995529175,0.009165906347334385,0.01295696385204792,0.011119334027171135,0.0040275659412145615,0.010465500876307487,0.007023611105978489,0.01369565911591053,0.006844164337962866,0.01328234001994133,0.004575585015118122,0.005259749013930559,0.00911828875541687,0.00898793712258339,0.005850235931575298,0.013708783313632011,0.018574155867099762,0.013981535099446774,0.004051537718623877,0.01235794834792614,0.010893112048506737,0.006611119490116835,0.005884428974241018,0.016025526449084282,0.006833031307905912,0.008005956187844276,0.006496306508779526,0.018302880227565765,0.010330688208341599,0.005155001766979694,0.015088627114892006,0.005669582635164261,0.005622528959065676,0.011217736639082432,0.005993692670017481,0.0035096893552690744,0.00870870053768158,0.032969821244478226,0.004689163528382778,0.0047244722954928875,0.008224385790526867,0.0056241597048938274,0.007271380629390478,0.010553613305091858,0.003575970884412527,0.00859145913273096,0.007602567318826914,0.008734331466257572,0.04304826632142067,0.009348290041089058,0.012171133421361446,0.017347384244203568,0.004279550164937973,0.006522056646645069,0.010688050650060177,0.014380626380443573,0.004958396311849356,0.008949359878897667,0.01938491314649582,0.0060319723561406136,0.012292789295315742,0.007583990227431059,0.022996697574853897,0.01719927415251732,0.01870143972337246,0.008906330913305283,0.01237463764846325,0.00777861475944519,0.008743359707295895,0.0026730173267424107,0.007011824753135443,0.008576970547437668,0.004674072843044996,0.006259270012378693,0.011629140004515648,0.006118710618466139
1397,0.005168115254491568,0.022723060101270676,0.008705111220479012,0.019023139029741287,0.00931599922478199,0.004687123000621796,0.004621716216206551,0.01043544802814722,0.010632029734551907,0.010984684340655804,0.006429240573197603,0.023070529103279114,0.013765918090939522,0.007936607114970684,0.007954916916787624,0.006093084812164307,0.00548706017434597,0.00726273050531745,0.00710519403219223,0.007999787107110023,0.01261501107364893,0.005397453438490629,0.014605829492211342,0.011427837423980236,0.006180372554808855,0.02202961966395378,0.004520655609667301,0.00758555019274354,0.02179635316133499,0.00500616617500782,0.012747441418468952,0.015806566923856735,0.008477785624563694,0.009423832409083843,0.0052750371396541595,0.005061602685600519,0.008451426401734352,0.008894863538444042,0.0056257788091897964,0.014109170995652676,0.008010697551071644,0.018267562612891197,0.005839474964886904,0.0043384307064116,0.019179975613951683,0.0062479316256940365,0.007377196568995714,0.006193983368575573,0.016538171097636223,0.004547801800072193,0.021845422685146332,0.011996868066489697,0.013184593059122562,0.0024131187237799168,0.0049214535392820835,0.008691730909049511,0.005905071273446083,0.007561235688626766,0.00709301233291626,0.022892219945788383,0.006126146297901869,0.008900665678083897,0.010123021900653839,0.007376294583082199,0.00577410776168108,0.012225073762238026,0.007791278418153524,0.0070068128407001495,0.017718451097607613,0.01131612341850996,0.008330433629453182,0.0069728028029203415,0.014213759452104568,0.005515479948371649,0.005977808963507414,0.014932678081095219,0.048459380865097046,0.005155943799763918,0.011701022274792194,0.02057522162795067,0.012035996653139591,0.010204334743320942,0.016339011490345,0.005665599834173918,0.0036028465256094933,0.01230531930923462,0.005776192061603069,0.012994032353162766,0.004336794372648001,0.0028611000161617994,0.007681014947593212,0.00699579156935215,0.011074583977460861,0.006157096475362778,0.011841666884720325,0.00932595320045948,0.008069183677434921,0.00225950893945992,0.006795726250857115
1409,0.009315399453043938,0.007038048468530178,0.013141476549208164,0.0101025914773345,0.007675998844206333,0.010520661249756813,0.011090923100709915,0.006087873596698046,0.00525539368391037,0.011579233221709728,0.01226503774523735,0.004051110241562128,0.009171892888844013,0.009352591820061207,0.004452136345207691,0.009882747195661068,0.010525624267756939,0.00822649709880352,0.004811650142073631,0.008806453086435795,0.012002670206129551,0.004791310988366604,0.007816423662006855,0.009158151224255562,0.0023609462659806013,0.005265395622700453,0.00542070297524333,0.02337145432829857,0.010361576452851295,0.007316009607166052,0.008892472833395004,0.0033374284394085407,0.013625256717205048,0.003752640914171934,0.00719186756759882,0.012501695193350315,0.004019385669380426,0.008917470462620258,0.009362558834254742,0.009560935199260712,0.010043035261332989,0.008401227183640003,0.015325301326811314,0.0105148795992136,0.00462638633325696,0.005328583065420389,0.006684493273496628,0.021577220410108566,0.007910805754363537,0.01169858779758215,0.015595169737935066,0.009149809367954731,0.0163391325622797,0.008609729818999767,0.007003182079643011,0.011486177332699299,0.01749449223279953,0.005721507593989372,0.05126079544425011,0.011495712213218212,0.005751593969762325,0.011456615291535854,0.010840089060366154,0.0179052222520113,0.013287458568811417,0.01208175253123045,0.008689102716743946,0.007665509823709726,0.004548573866486549,0.00715258251875639,0.008318179287016392,0.009772799909114838,0.008955313824117184,0.014440423808991909,0.007319229654967785,0.006685245782136917,0.006673258729279041,0.004822807852178812,0.012295365333557129,0.004815687425434589,0.014503219164907932,0.04826822504401207,0.016204526647925377,0.010869321413338184,0.009282905608415604,0.006381080020219088,0.010326732881367207,0.0045884172432124615,0.01413816399872303,0.015001252293586731,0.00804311316460371,0.004091446287930012,0.010644309222698212,0.007011376321315765,0.005792008247226477,0.010780774056911469,0.004999217577278614,0.007234131917357445,0.009717114269733429
773,0.01270999200642109,0.008119695819914341,0.015945294871926308,0.0062661743722856045,0.01211024634540081,0.00634319381788373,0.011216962710022926,0.008936776779592037,0.007450137287378311,0.007427337113767862,0.007467043586075306,0.01373803336173296,0.0032754759304225445,0.006650939118117094,0.008443168364465237,0.013126274570822716,0.017673654481768608,0.010545548982918262,0.00560403848066926,0.014502044767141342,0.011549136601388454,0.008573985658586025,0.009264107793569565,0.009617742151021957,0.010158845223486423,0.009617216885089874,0.020502639934420586,0.008512775413691998,0.005807687994092703,0.012706886045634747,0.006866141688078642,0.006639507133513689,0.008941742591559887,0.01598464511334896,0.011942415498197079,0.015253635123372078,0.008169665932655334,0.016333971172571182,0.004252261482179165,0.009687002748250961,0.02081758715212345,0.008904440328478813,0.017405832186341286,0.009980881586670876,0.006438071373850107,0.009418145753443241,0.018243929371237755,0.013377493247389793,0.010357251390814781,0.008904123678803444,0.004717507865279913,0.006659132428467274,0.003829498775303364,0.014551827684044838,0.02300843596458435,0.008355822414159775,0.007174024824053049,0.005380645394325256,0.007820340804755688,0.004664086736738682,0.024425534531474113,0.005707683973014355,0.00687715969979763,0.004710187669843435,0.008443837985396385,0.014328878372907639,0.010279471054673195,0.00925817433744669,0.005227761808782816,0.008201212622225285,0.006682110950350761,0.005421665497124195,0.00792229175567627,0.009408281184732914,0.006479715462774038,0.010867779143154621,0.004687887616455555,0.00948423333466053,0.006426890846341848,0.01044994406402111,0.006866448558866978,0.010466079227626324,0.009416770190000534,0.011000899598002434,0.008948913775384426,0.008445098996162415,0.006591760087758303,0.0077071357518434525,0.012276876717805862,0.014690956100821495,0.00928607489913702,0.008377853780984879,0.008713454939424992,0.007747622672468424,0.007029257714748383,0.011810405179858208,0.00701378146186471,0.04301141947507858,0.007365008350461721
534,0.01675763539969921,0.0054266732186079025,0.029570989310741425,0.00950018223375082,0.006209006067365408,0.01185856107622385,0.008186151273548603,0.01262643001973629,0.010715044103562832,0.00854195561259985,0.011335320770740509,0.007347136735916138,0.005535014905035496,0.01105569489300251,0.00775412330403924,0.010095249861478806,0.015534796752035618,0.00670828390866518,0.009113551117479801,0.005833544302731752,0.006793529260903597,0.007195336744189262,0.0071427104994654655,0.0062669413164258,0.006662264931946993,0.002835204591974616,0.010497620329260826,0.007396250497549772,0.013024003244936466,0.012123127467930317,0.007191288284957409,0.003573068417608738,0.0076147872023284435,0.008902674540877342,0.013836155645549297,0.014249580912292004,0.006184660829603672,0.00802850816398859,0.00713415676727891,0.010027019307017326,0.013487167656421661,0.005034195724874735,0.010234675370156765,0.012001743540167809,0.004505845718085766,0.006498611997812986,0.012017736211419106,0.01545114628970623,0.0029815176967531443,0.04099690541625023,0.005768602713942528,0.016015857458114624,0.008735238574445248,0.0070467740297317505,0.0112394904717803,0.010577978566288948,0.017173927277326584,0.006116829346865416,0.013168783858418465,0.009048620238900185,0.007430358789861202,0.005208818707615137,0.012375058606266975,0.009643757715821266,0.007777261547744274,0.01066852081567049,0.011852411553263664,0.013475487940013409,0.007604888640344143,0.006982413120567799,0.00962790660560131,0.010455845855176449,0.007941309362649918,0.01203942857682705,0.0074789561331272125,0.015758538618683815,0.005868393927812576,0.006531428545713425,0.005338487681001425,0.005043965298682451,0.009200727567076683,0.005516134202480316,0.008314218372106552,0.02321220003068447,0.00870482623577118,0.02007851004600525,0.006867736112326384,0.008202947676181793,0.012421909719705582,0.007359545212239027,0.042597606778144836,0.006820382550358772,0.009231077507138252,0.008466647006571293,0.004178975243121386,0.010846874676644802,0.004681482445448637,0.00881977379322052,0.010889173485338688
